createur,contenus_commerciaux,labels,premiere_date,derniere_date,releve_le
sami444.123,48,Paid Partnership,20221027,20230722,2026-08-29
sublimeglam509,48,Paid Partnership | Promotional Content,20221002,20230728,2026-08-29
osinachi111,48,Paid Partnership,20221013,20230725,2026-08-29
do1t.ahniche,48,Paid Partnership,20221019,20230310,2026-08-29
afghanallahnoor02,48,Paid Partnership,20221215,20230120,2026-08-29
ghostmikahrc,48,Paid Partnership,20221208,20230208,2026-08-29
kabuljan8391,48,Paid Partnership | Promotional Content,20230127,20230725,2026-08-29
armanoo50,48,Paid Partnership,20230324,20230731,2026-08-29
1257260swc,48,Paid Partnership,20230415,20230531,2026-08-29
tatarazika34,48,Paid Partnership,20230423,20230710,2026-08-29
amierkhan2,48,Paid Partnership,20230425,20230515,2026-08-29
tracktraveller,48,Paid Partnership,20230824,20230930,2026-08-29
emnouuuuu,47,Paid Partnership,20221002,20230928,2026-08-29
thomas_in_tech,47,Paid Partnership,20221111,20230928,2026-08-29
ser22338,47,Paid Partnership,20221223,20230311,2026-08-29
safna815,47,Paid Partnership,20221214,20230513,2026-08-29
rehan...001,47,Paid Partnership,20221227,20230529,2026-08-29
ahmadfarazrajpoot,47,Paid Partnership,20230412,20230731,2026-08-29
adnanmomond,47,Paid Partnership,20230430,20230729,2026-08-29
.wael_270,47,Paid Partnership | Promotional Content,20230725,20230906,2026-08-29
enayatullahtaraki,46,Paid Partnership,20221004,20230129,2026-08-29
sumit_barua_paris,46,Paid Partnership,20221002,20230503,2026-08-29
itx___danyal.5,46,Paid Partnership,20221001,20230712,2026-08-29
jutt1193,46,Paid Partnership,20221002,20230705,2026-08-29
janan7868,46,Paid Partnership,20221006,20230420,2026-08-29
abdullahnoori266,46,Paid Partnership | Promotional Content,20221001,20230730,2026-08-29
etreetudiant,46,Paid Partnership,20221107,20230921,2026-08-29
tabana.15,46,Paid Partnership,20221205,20230914,2026-08-29
rakibrkrakib796rakib,46,Paid Partnership,20221201,20230114,2026-08-29
generalstan01,46,Promotional Content,20221211,20230824,2026-08-29
tasalmohammadzai,46,Paid Partnership,20230105,20230217,2026-08-29
indian_craft_boutique.93,46,Paid Partnership,20230222,20230727,2026-08-29
nabi_habiby55,46,Paid Partnership,20230305,20230713,2026-08-29
matt030407,46,Paid Partnership,20230317,20230731,2026-08-29
s.md93,46,Paid Partnership,20230522,20230626,2026-08-29
mohsinali5604,45,Paid Partnership,20221001,20230523,2026-08-29
likma.off,45,Paid Partnership,20221010,20230730,2026-08-29
javid_boxer,45,Paid Partnership | Promotional Content,20221007,20230729,2026-08-29
qadeerhabibi,45,Paid Partnership,20221001,20230731,2026-08-29
baaghi.malang,45,Paid Partnership,20221001,20230727,2026-08-29
forhyo3forhyo53,45,Paid Partnership,20221002,20230602,2026-08-29
d.kzorawarahmadzai2,45,Paid Partnership,20221001,20230629,2026-08-29
paulinecharbit,45,Paid Partnership,20221207,20230930,2026-08-29
shezi_003,45,Paid Partnership | Promotional Content,20221202,20230707,2026-08-29
afghan_______ahmadzai,45,Paid Partnership,20230126,20230518,2026-08-29
alejandrolessa86,45,Paid Partnership,20230122,20230227,2026-08-29
youssefalikhelafghan,45,Paid Partnership,20230221,20230522,2026-08-29
canocassandra,44,Paid Partnership,20221003,20230923,2026-08-29
dior,44,Paid Partnership,20221010,20230605,2026-08-29
mujtabanabizada2,44,Paid Partnership,20221005,20230830,2026-08-29
queenb0720,44,Paid Partnership,20221001,20230308,2026-08-29
sabrinaetsescollab,44,Paid Partnership,20221201,20230429,2026-08-29
sufianrahman123,44,Paid Partnership,20230102,20230730,2026-08-29
autumnplays.11,44,Paid Partnership,20230722,20230804,2026-08-29
wafasouad6,43,Promotional Content,20221008,20230729,2026-08-29
khairuddine,43,Paid Partnership,20221003,20230730,2026-08-29
gulsher_pathan,43,Paid Partnership,20221009,20230304,2026-08-29
seyfeddinebouhaddad,43,Paid Partnership,20221123,20230403,2026-08-29
younasbaik,43,Paid Partnership,20221226,20230919,2026-08-29
brieucledantec,43,Paid Partnership,20230227,20230913,2026-08-29
khani....l,43,Paid Partnership,20230201,20230326,2026-08-29
dydy_ytb2,43,Paid Partnership,20230217,20230727,2026-08-29
hellparadise_lion_4861,43,Paid Partnership,20230313,20230409,2026-08-29
dramas321,43,Paid Partnership,20230308,20230702,2026-08-29
festi_ndere_officiel,43,Paid Partnership,20230520,20230926,2026-08-29
avre_fr,42,Paid Partnership,20221021,20230929,2026-08-29
jabarkheil17,42,Paid Partnership,20221002,20230204,2026-08-29
salim132108,42,Paid Partnership,20221005,20230614,2026-08-29
simon_benoni,42,Paid Partnership,20221001,20230919,2026-08-29
shahin_safi07,42,Paid Partnership,20221001,20230516,2026-08-29
nawaz_tarar786,42,Paid Partnership,20221013,20230609,2026-08-29
ziakhan1234556,42,Paid Partnership,20221003,20230720,2026-08-29
fazza1_rabbany,42,Paid Partnership,20221020,20230809,2026-08-29
gradeltoure,42,Paid Partnership,20221003,20230722,2026-08-29
foll__lewain__2_0_6_0,42,Paid Partnership,20221201,20230119,2026-08-29
mohabatafg01,42,Paid Partnership,20221204,20230705,2026-08-29
edxtsser1e,42,Paid Partnership,20221230,20230703,2026-08-29
mr_kamran.fr,42,Paid Partnership,20221205,20230928,2026-08-29
juttbrand7866,42,Paid Partnership,20230503,20230914,2026-08-29
not_so_superflu,41,Paid Partnership,20221010,20230929,2026-08-29
nettoyageauthentique,41,Paid Partnership,20221004,20221020,2026-08-29
abbasnasar512,41,Paid Partnership,20221008,20230731,2026-08-29
isazihiri,41,Paid Partnership,20221208,20230728,2026-08-29
pikotoure,41,Paid Partnership,20221210,20230721,2026-08-29
user5880517144788,41,Paid Partnership,20221206,20230119,2026-08-29
bilalhussankil,41,Paid Partnership,20230126,20230329,2026-08-29
kama_wal,41,Paid Partnership,20230221,20230804,2026-08-29
iamm_mae.e,41,Paid Partnership,20230210,20230925,2026-08-29
nazanizahraamiri313,41,Paid Partnership,20230203,20230726,2026-08-29
almakabid,41,Paid Partnership,20230705,20230916,2026-08-29
loukaki24,40,Paid Partnership,20221017,20230930,2026-08-29
upaornella,40,Paid Partnership,20221023,20230927,2026-08-29
isabellalaquenne,40,Paid Partnership,20221021,20230729,2026-08-29
shahidshinwari810,40,Paid Partnership | Promotional Content,20221010,20230730,2026-08-29
alishahazad81,40,Paid Partnership,20221002,20230430,2026-08-29
cassandraze,40,Paid Partnership,20221001,20230731,2026-08-29
charlotte.vidl,40,Paid Partnership,20221102,20230923,2026-08-29
destyl2310,40,Paid Partnership | Promotional Content,20230118,20230827,2026-08-29
historical_kdrama,40,Paid Partnership,20230114,20230124,2026-08-29
sta____lewany00,40,Paid Partnership,20230201,20230515,2026-08-29
5827804an5,40,Paid Partnership,20230411,20230427,2026-08-29
liledereve,40,Promotional Content,20230416,20230620,2026-08-29
soniabellefillelareine,40,Paid Partnership,20230521,20230601,2026-08-29
motivator.7.7.7,40,Paid Partnership,20230703,20230823,2026-08-29
mxrry.xmass25,40,Paid Partnership | Promotional Content,20230703,20230802,2026-08-29
ninonrambaud,39,Paid Partnership,20221022,20230929,2026-08-29
tanzeelshah08,39,Paid Partnership,20221005,20230702,2026-08-29
wljduhhhg2058,39,Paid Partnership,20221001,20230706,2026-08-29
farhankoko72,39,Paid Partnership,20221005,20230418,2026-08-29
just_me.com90,39,Paid Partnership,20221020,20230727,2026-08-29
mohammadahmadi66,39,Paid Partnership,20221018,20230710,2026-08-29
mr_mani_003,39,Paid Partnership | Promotional Content,20221002,20230715,2026-08-29
bahalfresh,39,Paid Partnership,20221102,20230712,2026-08-29
ismai568,39,Paid Partnership,20221202,20230422,2026-08-29
sirinaa92,39,Promotional Content,20230416,20230704,2026-08-29
gaetan_sw2,39,Paid Partnership,20230319,20230727,2026-08-29
sansan42..0,39,Paid Partnership,20230329,20230712,2026-08-29
mohammadrubel258,39,Paid Partnership,20230314,20230527,2026-08-29
adamzer82,39,Paid Partnership,20230519,20230730,2026-08-29
arkrecio,39,Paid Partnership | Promotional Content,20230701,20230802,2026-08-29
hoathrpsivx,39,Paid Partnership,20230702,20230709,2026-08-29
jimmy_laura_astuces,38,Paid Partnership,20221028,20230927,2026-08-29
varta__liveka,38,Paid Partnership,20221006,20230224,2026-08-29
shena__afridi,38,Paid Partnership,20221006,20230725,2026-08-29
lecarwashavotredomicile,38,Paid Partnership | Promotional Content,20221004,20230727,2026-08-29
hasanbinsalam1,38,Paid Partnership,20221004,20230729,2026-08-29
shafullahhotak48,38,Paid Partnership,20221018,20230731,2026-08-29
barish_1133,38,Paid Partnership,20221002,20230326,2026-08-29
ijazkhankang888,38,Paid Partnership,20221204,20230727,2026-08-29
pathantvstudio,38,Paid Partnership,20221208,20230730,2026-08-29
gemelli85,38,Paid Partnership,20221203,20230724,2026-08-29
shahindaulatzai...n,38,Paid Partnership,20230116,20230501,2026-08-29
mouadrahmoune,38,Paid Partnership | Promotional Content,20230503,20230805,2026-08-29
mohamedcamara3159,38,Paid Partnership,20230508,20230531,2026-08-29
dyisrasiw,38,Paid Partnership | Promotional Content,20230708,20230731,2026-08-29
mouhamed.hammami0,38,Paid Partnership | Promotional Content,20230725,20230731,2026-08-29
ungarconstupide,37,Paid Partnership,20221030,20230930,2026-08-29
waheedlogarai,37,Paid Partnership,20221002,20230728,2026-08-29
afghan1_9_9_5,37,Paid Partnership,20221007,20230407,2026-08-29
mohamdindarji786,37,Paid Partnership,20221003,20230527,2026-08-29
m.idristotakhel,37,Paid Partnership,20221023,20230523,2026-08-29
mirhazahid623,37,Paid Partnership,20221001,20230702,2026-08-29
adkhanadkhan156,37,Paid Partnership,20221005,20230423,2026-08-29
samirmazari253,37,Paid Partnership,20221103,20230428,2026-08-29
2aj,37,Promotional Content,20221203,20230717,2026-08-29
arif.arif..1212..az,37,Paid Partnership | Promotional Content,20221212,20230729,2026-08-29
afghanboy94791,37,Paid Partnership,20230130,20230730,2026-08-29
fatima34383,37,Paid Partnership,20230216,20230930,2026-08-29
laury.aucalme,36,Paid Partnership,20221005,20230920,2026-08-29
s5__zaabi,36,Paid Partnership | Promotional Content,20221006,20230923,2026-08-29
officielflash,36,Paid Partnership,20221001,20230722,2026-08-29
azeemwafa4,36,Paid Partnership,20221002,20230721,2026-08-29
qudratulla12,36,Paid Partnership,20221001,20230728,2026-08-29
toucktasunvoyage,36,Paid Partnership,20221006,20230510,2026-08-29
afghanistancobra,36,Paid Partnership | Promotional Content,20221001,20230729,2026-08-29
samer.almizel,36,Paid Partnership,20221103,20230926,2026-08-29
nasirullah.niazai,36,Paid Partnership,20221205,20230718,2026-08-29
saifullahalikhel2323311p,36,Paid Partnership,20221216,20230220,2026-08-29
ll.__.lofar.__.ll,36,Paid Partnership,20230422,20230528,2026-08-29
gold__fisher,36,Paid Partnership,20230519,20230704,2026-08-29
princessemargaret30,36,Paid Partnership,20230519,20230710,2026-08-29
christelle_518,36,Paid Partnership,20230521,20230629,2026-08-29
segda713,36,Paid Partnership,20230727,20230921,2026-08-29
pematenzin444,36,Paid Partnership | Promotional Content,20230703,20230731,2026-08-29
mahojoi,35,Paid Partnership | Promotional Content,20221010,20230924,2026-08-29
yousefi365,35,Paid Partnership,20221009,20230620,2026-08-29
cassiecosmetics0,35,Paid Partnership | Promotional Content,20221016,20230930,2026-08-29
__king_afsar__1,35,Paid Partnership,20221002,20230101,2026-08-29
mrnoorzai1,35,Paid Partnership,20221028,20230423,2026-08-29
montessy_empireparis,35,Paid Partnership,20221003,20230729,2026-08-29
naeemullahmashwani,35,Paid Partnership,20221008,20230728,2026-08-29
madeerraja426,35,Paid Partnership,20221002,20230326,2026-08-29
fitclaire,35,Paid Partnership,20221112,20230928,2026-08-29
rakib3028,35,Paid Partnership,20221202,20230213,2026-08-29
mortderire55,35,Paid Partnership,20230127,20230425,2026-08-29
aelh14,35,Promotional Content,20230124,20230910,2026-08-29
dokospam,35,Paid Partnership,20230317,20230822,2026-08-29
oryakhail0093,35,Paid Partnership | Promotional Content,20230317,20230731,2026-08-29
talhakhan101000,35,Paid Partnership | Promotional Content,20230329,20230825,2026-08-29
jules.20945,35,Paid Partnership,20230401,20230529,2026-08-29
bigweltaare,35,Paid Partnership,20230519,20230629,2026-08-29
ridetime,35,Paid Partnership,20230520,20230703,2026-08-29
zsva14,35,Paid Partnership,20230603,20230916,2026-08-29
hsn_ben999,35,Paid Partnership | Promotional Content,20230730,20230907,2026-08-29
je_taime226,35,Paid Partnership | Promotional Content,20230701,20230718,2026-08-29
kev.aly,34,Paid Partnership,20221001,20230810,2026-08-29
championsdudigital,34,Paid Partnership,20221005,20230906,2026-08-29
maybeshanaa,34,Paid Partnership,20221016,20230908,2026-08-29
m4lover09,34,Paid Partnership,20221001,20230709,2026-08-29
derniere_news_off,34,Paid Partnership,20221002,20230222,2026-08-29
raismazhar_110,34,Paid Partnership,20221013,20230220,2026-08-29
sfsourab,34,Paid Partnership,20221001,20230525,2026-08-29
sonusingh5199,34,Paid Partnership | Promotional Content,20221003,20230730,2026-08-29
mnaveed19861122,34,Paid Partnership,20221007,20230515,2026-08-29
www.tiktok.competerblack,34,Paid Partnership,20221028,20221227,2026-08-29
lifeisdream124,34,Paid Partnership,20221103,20230526,2026-08-29
ali_raza__217,34,Paid Partnership,20221222,20230405,2026-08-29
aigandfil,34,Paid Partnership,20221212,20230117,2026-08-29
user_snip1,34,Paid Partnership,20221211,20230516,2026-08-29
king_safi_313,34,Paid Partnership,20221202,20230720,2026-08-29
mortederire,34,Promotional Content,20230109,20230815,2026-08-29
aryan.shk6,34,Paid Partnership,20230216,20230531,2026-08-29
khansaidagami,34,Paid Partnership,20230217,20230611,2026-08-29
faroukhhvvvh,34,Paid Partnership,20230407,20230516,2026-08-29
kimleng_nail007,34,Paid Partnership | Promotional Content,20230420,20230727,2026-08-29
6arelylegaal,34,Paid Partnership | Paid Partnership @adirearmani | Paid Partnership @fessedupdoll,20230503,20230820,2026-08-29
mv.tiangue,33,Paid Partnership,20221006,20230906,2026-08-29
haji.farshad005,33,Paid Partnership,20221002,20230727,2026-08-29
abdulmalek5627,33,Paid Partnership,20221020,20230114,2026-08-29
r.s.king55,33,Paid Partnership,20221028,20230731,2026-08-29
rafiullahrahimzai,33,Paid Partnership,20221002,20230416,2026-08-29
sameer_wahidi,33,Paid Partnership,20221211,20230515,2026-08-29
mimodialeydimen,33,Paid Partnership,20221230,20230729,2026-08-29
betaverversion,33,Paid Partnership | Promotional Content,20221214,20230719,2026-08-29
mdsunnyhossaino59,33,Paid Partnership,20230101,20230526,2026-08-29
nizam_khano0,33,Paid Partnership,20230102,20230529,2026-08-29
vladpirpiliu,33,Paid Partnership | Promotional Content,20230222,20230728,2026-08-29
jestem.mantai,33,Paid Partnership | Promotional Content,20230222,20230722,2026-08-29
butterflyhouse54,33,Paid Partnership,20230306,20230401,2026-08-29
hueanh196,33,Paid Partnership,20230414,20230709,2026-08-29
5806035xww,33,Paid Partnership,20230408,20230421,2026-08-29
shawazgujjar1,33,Paid Partnership,20230428,20230724,2026-08-29
amirkhannoori8,33,Paid Partnership,20230327,20230730,2026-08-29
jessietiktok255,33,Paid Partnership,20230524,20230715,2026-08-29
__m_a_h_e_e_n__04,33,Paid Partnership | Promotional Content,20230505,20230730,2026-08-29
popsatisfying1,33,Paid Partnership | Promotional Content,20230609,20230818,2026-08-29
emiliequynh,33,Paid Partnership,20230619,20230730,2026-08-29
abdelilah_dh,33,Paid Partnership | Promotional Content,20230808,20230930,2026-08-29
cesar_cultureg,32,Paid Partnership,20221019,20230913,2026-08-29
loupchee,32,Paid Partnership,20221011,20230922,2026-08-29
raisebaher,32,Paid Partnership,20221016,20230417,2026-08-29
imhdr20,32,Paid Partnership,20221009,20221106,2026-08-29
meirinha.parentesantana,32,Paid Partnership,20221002,20230625,2026-08-29
gabinzadran,32,Paid Partnership,20221001,20230113,2026-08-29
suleman__zazai,32,Paid Partnership,20221026,20230731,2026-08-29
qasimsherazi5,32,Paid Partnership,20221012,20230729,2026-08-29
w_a_q_a_s_b_r_a_n_d_1,32,Paid Partnership,20221009,20230224,2026-08-29
jardin_d_eden,32,Paid Partnership,20221123,20230904,2026-08-29
julieferrat,32,Paid Partnership | Promotional Content,20221102,20230928,2026-08-29
manuarorapb26,32,Paid Partnership,20221230,20230617,2026-08-29
graciagm780,32,Paid Partnership,20221219,20230826,2026-08-29
sajjadab011,32,Paid Partnership,20221202,20230204,2026-08-29
totocuistot,32,Paid Partnership,20230109,20230930,2026-08-29
ninetta1383,32,Paid Partnership,20230129,20230729,2026-08-29
gulwalimarufkhil3,32,Paid Partnership,20230124,20230725,2026-08-29
lookbookaly,32,Paid Partnership,20230216,20230930,2026-08-29
movieclips01666,32,Paid Partnership,20230219,20230306,2026-08-29
user688796322,32,Paid Partnership,20230213,20230503,2026-08-29
shanifeb804,32,Paid Partnership | Promotional Content,20230326,20230731,2026-08-29
astafree_edit,32,Paid Partnership,20230520,20230712,2026-08-29
elsiepittman1975,32,Promotional Content,20230718,20230731,2026-08-29
skincarebylouisoff,31,Paid Partnership,20221007,20230702,2026-08-29
topito_com,31,Paid Partnership,20221004,20230926,2026-08-29
sandra_merlos,31,Paid Partnership,20221017,20230926,2026-08-29
raees.tarakhil.001,31,Paid Partnership,20221025,20230420,2026-08-29
rina99990,31,Paid Partnership,20221003,20230220,2026-08-29
mustafasherzad26,31,Paid Partnership,20221022,20230114,2026-08-29
sharukhkhan112266,31,Paid Partnership,20221002,20230529,2026-08-29
ranamasud095,31,Paid Partnership,20221008,20230718,2026-08-29
el_jefe.91,31,Paid Partnership,20221201,20230728,2026-08-29
chef.plasse93,31,Paid Partnership,20221201,20230522,2026-08-29
kingsultan159,31,Paid Partnership,20221202,20221227,2026-08-29
gourmandisesdemathilde,31,Paid Partnership | Promotional Content,20221206,20230726,2026-08-29
